Customer_ID,Order_ID,Order_Date,Product_ID,Sales
VP-21760,CA-2017-130449,2017-09-06,FUR-FU-10001487,41.88
CS-11845,CA-2017-130575,2017-12-14,OFF-BI-10002353,9.264
TB-21280,CA-2017-130624,2017-06-21,OFF-PA-10003883,19.65
MC-17590,CA-2017-130673,2017-05-20,FUR-FU-10003489,10.332
AA-10375,CA-2017-130729,2017-10-24,OFF-BI-10002706,34.272
LS-17230,CA-2017-130813,2017-01-06,OFF-PA-10002005,19.44
CB-12025,CA-2017-130869,2017-11-17,OFF-EN-10002600,7.08
JP-15520,CA-2017-130918,2017-08-22,OFF-SU-10003936,7.632
KB-16600,CA-2017-130960,2017-12-30,OFF-AR-10003651,9.84
TB-21400,CA-2017-131002,2017-09-07,FUR-FU-10004270,57.69
SC-20380,CA-2017-131009,2017-03-01,OFF-FA-10004395,18.84
TR-21325,CA-2017-131051,2017-12-01,FUR-FU-10001861,58.2
GA-14725,CA-2017-131247,2017-03-30,FUR-BO-10001337,205.666
CL-12565,CA-2017-131310,2017-07-12,FUR-CH-10001797,123.136
AI-10855,CA-2017-131387,2017-04-28,TEC-PH-10001459,1679.96
LR-16915,CA-2017-131450,2017-08-08,OFF-AP-10004708,76.12
TB-21280,CA-2017-131527,2017-12-01,TEC-PH-10001644,95.968
CK-12205,CA-2017-131541,2017-07-28,OFF-FA-10000621,14.32
AJ-10960,CA-2017-131800,2017-12-30,OFF-AP-10004136,122.94
ND-18460,CA-2017-131905,2017-02-06,OFF-LA-10002787,15
DW-13480,CA-2017-131926,2017-06-01,FUR-CH-10004063,2001.86
JA-15970,CA-2017-131947,2017-09-17,OFF-AR-10001473,5.248
MA-17995,CA-2017-132010,2017-10-13,OFF-EN-10003160,36.4
SZ-20035,CA-2017-132227,2017-11-04,OFF-BI-10000962,52.064
KF-16285,CA-2017-132451,2017-09-26,FUR-CH-10000454,585.552
GZ-14470,CA-2017-132500,2017-09-08,TEC-AC-10001383,49.98
AM-10360,CA-2017-132542,2017-10-06,OFF-BI-10004099,15.36
FO-14305,CA-2017-132612,2017-06-09,FUR-TA-10004534,1441.3
MC-18130,CA-2017-132787,2017-09-19,OFF-ST-10001321,92.52
JG-15805,CA-2017-132801,2017-10-07,OFF-ST-10001228,107.44
KN-16390,CA-2017-132864,2017-12-02,TEC-AC-10001267,119.8
AS-10090,CA-2017-132913,2017-12-24,OFF-AP-10003278,13.97
JM-15535,CA-2017-132962,2017-09-13,OFF-PA-10003543,15.552
DS-13180,CA-2017-132983,2017-04-28,TEC-AC-10000736,159.98
DW-13195,CA-2017-133158,2017-08-19,FUR-FU-10000723,289.24
MS-17710,CA-2017-133228,2017-04-04,FUR-FU-10004020,5.47
BM-11785,CA-2017-133270,2017-06-06,OFF-AR-10002656,13.36
MH-17455,CA-2017-133305,2017-07-11,OFF-PA-10001970,49.12
SA-20830,CA-2017-133354,2017-02-22,OFF-PA-10001800,19.44
TB-21280,CA-2017-133389,2017-06-22,OFF-BI-10001553,8.226
Dl-13600,CA-2017-133424,2017-03-30,OFF-ST-10002957,15.84
KM-16660,CA-2017-133543,2017-12-22,OFF-AR-10003394,11.76
KM-16375,CA-2017-133592,2017-12-31,OFF-PA-10003228,195.64
SR-20740,CA-2017-133634,2017-11-05,TEC-AC-10002550,47.79
BS-11755,CA-2017-133690,2017-08-03,FUR-TA-10004289,218.75
MA-17995,CA-2017-133704,2017-09-20,OFF-AP-10001366,43.92
CW-11905,CA-2017-133753,2017-06-09,TEC-PH-10000376,7.992
MS-17530,CA-2017-133809,2017-11-18,OFF-BI-10001757,11.808
RL-19615,CA-2017-133830,2017-12-05,OFF-AR-10003045,26.46
CM-12445,CA-2017-133851,2017-06-09,OFF-SU-10001225,7.36
GA-14515,CA-2017-133963,2017-05-18,OFF-PA-10001526,3.984
LL-16840,CA-2017-134061,2017-04-29,FUR-FU-10001424,17.46
MV-18190,CA-2017-134103,2017-01-30,OFF-PA-10001204,10.56
ML-17395,CA-2017-134215,2017-08-04,OFF-AP-10001271,101.96
EP-13915,CA-2017-134278,2017-07-06,TEC-CO-10001046,559.992
RA-19915,CA-2017-134313,2017-11-01,OFF-AR-10001897,43.176
TS-21505,CA-2017-134551,2017-12-20,OFF-AP-10004868,43.512
SV-20365,CA-2017-134572,2017-04-20,FUR-TA-10001705,744.1
DP-13390,CA-2017-134621,2017-12-21,OFF-BI-10000977,18.24
XP-21865,CA-2017-134677,2017-10-06,TEC-AC-10001445,9.09
SW-20755,CA-2017-134726,2017-11-02,TEC-AC-10000023,41.94
SP-20920,CA-2017-135090,2017-11-22,OFF-PA-10002245,53.82
MS-17830,CA-2017-135405,2017-01-09,OFF-AR-10004078,9.344
JK-15625,CA-2017-135608,2017-12-08,OFF-PA-10001954,45.68
SC-20725,CA-2017-135657,2017-06-03,FUR-TA-10004086,515.88
HH-15010,CA-2017-135699,2017-08-29,OFF-PA-10004475,109.92
NC-18415,CA-2017-135755,2017-05-03,OFF-BI-10004828,40.176
PJ-18835,CA-2017-135993,2017-05-28,TEC-PH-10001552,57.408
Co-12640,CA-2017-136280,2017-11-29,OFF-LA-10000452,5.04
DB-13555,CA-2017-136336,2017-04-21,OFF-ST-10002574,828.84
CC-12100,CA-2017-136399,2017-12-16,FUR-FU-10004090,44.46
PS-19045,CA-2017-136567,2017-12-20,OFF-ST-10004337,122.48
SC-20575,CA-2017-136644,2017-06-16,FUR-CH-10000225,647.84
GP-14740,CA-2017-136742,2017-04-06,OFF-BI-10003719,44.91
PR-18880,CA-2017-136861,2017-09-05,FUR-FU-10001967,31.984
LS-16975,CA-2017-137092,2017-10-20,TEC-AC-10001606,319.968
MG-18145,CA-2017-137274,2017-03-29,FUR-TA-10001889,890.841
DB-13615,CA-2017-137351,2017-09-30,OFF-BI-10003910,43.176
TB-21625,CA-2017-137575,2017-08-06,TEC-AC-10004571,199.98
MS-17770,CA-2017-137589,2017-11-03,OFF-SU-10000157,286.344
BP-11095,CA-2017-137911,2017-10-09,OFF-PA-10004071,88.768
KH-16510,CA-2017-138023,2017-08-15,OFF-BI-10003638,30.96
GA-14725,CA-2017-138072,2017-12-30,TEC-AC-10004859,27.968
AA-10315,CA-2017-138100,2017-09-15,OFF-PA-10000349,14.94
FP-14320,CA-2017-138128,2017-12-09,OFF-EN-10002500,30.672
ND-18460,CA-2017-138177,2017-09-19,FUR-TA-10004607,73.915
JL-15130,CA-2017-138198,2017-07-18,OFF-BI-10002103,13.904
SJ-20500,CA-2017-138240,2017-10-09,OFF-AR-10002135,144.6
RC-19825,CA-2017-138296,2017-12-05,OFF-ST-10002444,24.56
NW-18400,CA-2017-138317,2017-06-21,OFF-EN-10001539,24.896
KH-16330,CA-2017-138359,2017-04-01,OFF-ST-10000636,66.96
JD-15895,CA-2017-138436,2017-03-26,TEC-AC-10002323,66.3
EH-13765,CA-2017-138450,2017-10-18,OFF-EN-10001335,52.512
EH-13990,CA-2017-138513,2017-05-23,OFF-PA-10003177,12.96
BN-11470,CA-2017-138527,2017-09-12,OFF-PA-10001800,10.368
CT-11995,CA-2017-138681,2017-12-20,FUR-FU-10001876,51.968
MS-17770,CA-2017-138709,2017-07-04,OFF-PA-10004734,21.84
FP-14320,CA-2017-138737,2017-12-07,OFF-AR-10003190,8.64
GM-14455,CA-2017-138940,2017-04-11,TEC-PH-10001835,758.352
RM-19375,CA-2017-139017,2017-05-11,TEC-AC-10001013,46.864
LC-16885,CA-2017-139192,2017-05-27,TEC-PH-10000486,1113.5
BT-11440,CA-2017-139283,2017-11-23,OFF-BI-10002049,14.67
DG-13300,CA-2017-139423,2017-11-01,OFF-AP-10004708,76.12
DN-13690,CA-2017-139451,2017-10-12,OFF-AR-10002053,14.9
EH-14185,CA-2017-139542,2017-10-25,TEC-AC-10001553,40.776
MG-17695,CA-2017-139598,2017-12-26,OFF-PA-10004569,18.264
EC-14050,CA-2017-139633,2017-12-17,OFF-BI-10002954,5.484
CD-12790,CA-2017-139857,2017-02-02,OFF-FA-10001843,12.35
BM-11140,CA-2017-139892,2017-09-08,OFF-AR-10004441,9.936
CB-12025,CA-2017-140004,2017-03-21,OFF-AR-10004685,7.408
TS-21340,CA-2017-140032,2017-09-08,OFF-BI-10000822,8.608
ON-18715,CA-2017-140039,2017-09-13,OFF-ST-10001034,79.4
EH-14005,CA-2017-140165,2017-05-13,OFF-FA-10002815,7.104
GB-14530,CA-2017-140228,2017-04-28,OFF-LA-10001613,6.912
KH-16330,CA-2017-140396,2017-11-20,OFF-EN-10002592,34.74
TN-21040,CA-2017-140403,2017-10-10,FUR-CH-10002774,122.352
MC-17425,CA-2017-140473,2017-05-30,TEC-CO-10004202,719.976
SR-20425,CA-2017-140487,2017-06-14,FUR-BO-10000711,212.94
TS-21205,CA-2017-140662,2017-11-17,TEC-AC-10001314,99.98
MA-17560,CA-2017-140732,2017-11-11,TEC-PH-10001425,575.928
BD-11500,CA-2017-140795,2017-02-01,TEC-AC-10001432,468.9
TC-21295,CA-2017-140816,2017-12-20,TEC-AC-10001539,447.944
CA-12775,CA-2017-140858,2017-06-28,OFF-PA-10000304,41.472
KW-16570,CA-2017-140886,2017-09-30,OFF-AP-10000696,69.216
CS-12355,CA-2017-141005,2017-08-15,OFF-BI-10001989,62.94
LS-17200,CA-2017-141110,2017-11-26,OFF-BI-10002012,4.32
RF-19345,CA-2017-141152,2017-09-16,OFF-BI-10002931,33.552
JC-16105,CA-2017-141173,2017-11-18,OFF-ST-10000885,67.15
RM-19375,CA-2017-141278,2017-06-21,OFF-AR-10003056,21.4
RB-19795,CA-2017-141299,2017-06-03,OFF-EN-10004459,15.28
AJ-10780,CA-2017-141313,2017-12-28,OFF-AP-10002651,1737.18
BF-11005,CA-2017-141355,2017-09-25,OFF-AR-10003179,14.576
WB-21850,CA-2017-141607,2017-12-12,FUR-FU-10003975,43.31
DM-12955,CA-2017-141649,2017-09-30,OFF-AP-10003217,795.408
CC-12145,CA-2017-141726,2017-07-20,OFF-PA-10000418,104.85
JG-15160,CA-2017-141796,2017-06-21,TEC-PH-10001578,1214.85
MB-18085,CA-2017-141817,2017-01-05,OFF-AR-10003478,19.536
DK-12835,CA-2017-141838,2017-03-26,OFF-AR-10004272,3.36
GM-14500,CA-2017-141901,2017-08-09,OFF-PA-10001667,5.98
JE-15745,CA-2017-142048,2017-06-22,TEC-AC-10004114,196.752
SF-20200,CA-2017-142314,2017-12-23,OFF-AP-10002350,207.24
NP-18700,CA-2017-142510,2017-12-22,OFF-ST-10000585,132.16
TB-21520,CA-2017-142587,2017-10-21,OFF-AP-10004708,121.792
HG-14845,CA-2017-142727,2017-04-29,FUR-CH-10002304,51.96
RP-19390,CA-2017-142769,2017-09-13,OFF-FA-10000840,5.7
TS-21610,CA-2017-142839,2017-08-16,FUR-TA-10001539,853.092
JG-15115,CA-2017-142951,2017-10-08,TEC-AC-10002331,23.472
SW-20245,CA-2017-142965,2017-07-20,OFF-ST-10002583,25.984
EH-13765,CA-2017-142979,2017-04-12,OFF-AR-10002987,39.68
IG-15085,CA-2017-143168,2017-10-18,OFF-PA-10000167,61.96
DL-12865,CA-2017-143182,2017-10-15,FUR-FU-10004270,15.384
AA-10645,CA-2017-143210,2017-12-01,TEC-PH-10004434,271.9
ZD-21925,CA-2017-143336,2017-08-27,OFF-AR-10003056,8.56
MD-17350,CA-2017-143371,2017-12-28,OFF-ST-10001128,998.82
SJ-20500,CA-2017-143385,2017-08-31,TEC-AC-10001635,92.52
RP-19390,CA-2017-143413,2017-05-24,OFF-PA-10002319,116.28
MS-17710,CA-2017-143637,2017-03-24,FUR-FU-10002813,40.48
EH-14185,CA-2017-143840,2017-05-22,TEC-PH-10002660,135.98
KM-16375,CA-2017-143903,2017-07-20,OFF-ST-10003306,342.864
KL-16645,CA-2017-143917,2017-07-25,OFF-ST-10001228,53.72
MM-18055,CA-2017-144029,2017-05-26,OFF-ST-10001837,102.624
DJ-13420,CA-2017-144071,2017-12-08,FUR-FU-10000397,39.88
HK-14890,CA-2017-144281,2017-06-10,OFF-LA-10003930,491.55
MS-17365,CA-2017-144407,2017-09-09,OFF-LA-10003923,103.6
GH-14425,CA-2017-144414,2017-06-17,FUR-FU-10003981,6.24
JM-15865,CA-2017-144624,2017-11-19,TEC-PH-10002885,4548.81
JP-15520,CA-2017-144666,2017-11-09,OFF-ST-10002743,340.92
CM-12715,CA-2017-144974,2017-09-26,OFF-BI-10003274,5.97
DC-12850,CA-2017-145212,2017-09-13,OFF-AR-10002833,5.46
NC-18535,CA-2017-145254,2017-07-23,TEC-PH-10000441,604.752
SM-20320,CA-2017-145317,2017-03-18,TEC-MA-10003626,821.3
AM-10705,CA-2017-145387,2017-10-31,OFF-AR-10001683,49.25
TB-21400,CA-2017-145541,2017-12-14,TEC-MA-10001127,6999.96
CA-12775,CA-2017-145576,2017-09-14,OFF-AP-10003914,13
SS-20410,CA-2017-145800,2017-05-30,FUR-TA-10001539,355.455
MP-17470,CA-2017-145926,2017-11-17,FUR-CH-10004289,479.9
KT-16465,CA-2017-146283,2017-09-08,OFF-PA-10002259,17.904
AT-10735,CA-2017-146500,2017-08-30,OFF-BI-10002432,25.3
VF-21715,CA-2017-146528,2017-07-25,OFF-PA-10002195,6.48
TS-21340,CA-2017-146591,2017-01-19,OFF-BI-10003676,32.34
HA-14905,CA-2017-146640,2017-06-30,OFF-BI-10002867,334.768
PO-18865,CA-2017-146703,2017-10-20,OFF-ST-10001713,211.96
AT-10735,CA-2017-146731,2017-11-03,OFF-PA-10000141,3.488
PP-18955,CA-2017-146815,2017-09-08,FUR-CH-10004289,172.764
PB-19150,CA-2017-146843,2017-11-30,OFF-SU-10001664,47.992
BT-11530,CA-2017-146864,2017-12-22,OFF-ST-10004946,216.4
EB-13840,CA-2017-146885,2017-05-30,OFF-PA-10001622,13.62
AP-10915,CA-2017-146969,2017-09-29,FUR-FU-10004188,204.6
BP-11095,CA-2017-146990,2017-11-07,OFF-FA-10000611,5.92
SG-20605,CA-2017-146997,2017-01-23,OFF-FA-10003467,5.94
CD-11920,CA-2017-147235,2017-03-24,OFF-PA-10004948,24.9
AG-10300,CA-2017-147298,2017-04-26,FUR-CH-10004886,230.28
BC-11125,CA-2017-147543,2017-07-06,FUR-CH-10000155,478.48
JK-15640,CA-2017-147900,2017-09-23,OFF-PA-10003063,28.8
MP-17470,CA-2017-147914,2017-06-04,OFF-PA-10001685,16.224
BF-11275,CA-2017-148040,2017-03-22,OFF-PA-10002581,74.352
RD-19810,CA-2017-148285,2017-10-27,OFF-PA-10001166,10.368
TH-21115,CA-2017-148369,2017-09-23,OFF-BI-10004876,11.12
RP-19390,CA-2017-148383,2017-12-27,OFF-BI-10003650,946.764
RF-19345,CA-2017-148425,2017-11-30,OFF-BI-10000201,6.642
SM-20005,CA-2017-148488,2017-12-10,OFF-PA-10004470,11.36
AZ-10750,CA-2017-148586,2017-03-25,FUR-CH-10002439,366.786
MV-17485,CA-2017-148614,2017-01-20,OFF-PA-10002893,19.36
PA-19060,CA-2017-148761,2017-05-17,OFF-BI-10000666,91.68
PO-18850,CA-2017-148782,2017-11-02,TEC-PH-10002923,88.776
ND-18370,CA-2017-148915,2017-11-01,OFF-ST-10001128,443.92
JD-16015,CA-2017-148950,2017-12-14,OFF-BI-10001249,5.104
AJ-10780,CA-2017-149020,2017-01-10,OFF-LA-10004272,2.89
PB-19210,CA-2017-149055,2017-11-23,OFF-EN-10003040,62.808
RD-19900,CA-2017-149104,2017-04-05,OFF-AR-10002952,26.7
MS-17530,CA-2017-149244,2017-11-04,FUR-FU-10004671,35.34
BS-11590,CA-2017-149524,2017-01-14,FUR-BO-10003433,61.96
KB-16585,CA-2017-149538,2017-04-04,OFF-ST-10004180,232.55
MF-18250,CA-2017-149594,2017-09-15,FUR-FU-10000222,103.936
RH-19510,CA-2017-149643,2017-11-16,TEC-PH-10000038,273.96
AS-10240,CA-2017-149958,2017-03-15,OFF-ST-10001490,142.776
JB-15925,CA-2017-150203,2017-12-05,OFF-AP-10001469,250.26
PC-18745,CA-2017-150245,2017-12-31,FUR-BO-10002613,1573.49
MH-18025,CA-2017-150301,2017-07-08,FUR-CH-10002647,63.882
SD-20485,CA-2017-150329,2017-10-10,FUR-FU-10003724,46.872
SS-20590,CA-2017-150490,2017-08-05,TEC-AC-10004510,16.36
MW-18220,CA-2017-150518,2017-11-19,OFF-ST-10000877,221.16
NM-18445,CA-2017-150581,2017-04-08,FUR-TA-10003748,99.592
JK-15730,CA-2017-150798,2017-12-01,TEC-CO-10001571,659.988
JG-15805,CA-2017-151001,2017-04-05,OFF-ST-10003455,49.632
RF-19840,CA-2017-151078,2017-11-12,OFF-ST-10001328,49.632
EA-14035,CA-2017-151162,2017-12-05,OFF-PA-10001033,98.376
JA-15970,CA-2017-151295,2017-11-12,OFF-PA-10001947,11.96
TC-21295,CA-2017-151330,2017-10-14,TEC-AC-10000865,177
SC-20695,CA-2017-151379,2017-12-16,OFF-PA-10000595,114.2
CM-11815,CA-2017-151554,2017-11-14,OFF-PA-10004609,20.736
MB-17305,CA-2017-151708,2017-08-08,FUR-FU-10001602,121.376
CV-12295,CA-2017-151792,2017-09-02,TEC-AC-10001606,239.976
VT-21700,CA-2017-151897,2017-06-06,OFF-LA-10001074,100.24
BT-11440,CA-2017-151946,2017-06-04,FUR-FU-10002878,56.96
DB-13555,CA-2017-151953,2017-09-20,OFF-AR-10003469,2.816
NB-18580,CA-2017-151967,2017-10-22,FUR-FU-10000193,129.92
ZC-21910,CA-2017-151995,2017-10-13,OFF-AR-10003190,11.52
VW-21775,CA-2017-152100,2017-05-11,FUR-CH-10000015,1212.96
KH-16510,CA-2017-152233,2017-10-05,TEC-AC-10002800,99.98
BD-11620,CA-2017-152254,2017-06-30,OFF-PA-10001144,310.688
SC-20095,CA-2017-152268,2017-09-02,OFF-BI-10001359,1793.98
IL-15100,CA-2017-152296,2017-08-01,OFF-BI-10004506,19.752
ST-20530,CA-2017-152345,2017-12-29,TEC-PH-10004897,23.976
BD-11635,CA-2017-152422,2017-10-05,OFF-AP-10002892,91.92
FG-14260,CA-2017-152443,2017-05-21,OFF-BI-10001071,447.86
JO-15145,CA-2017-152562,2017-11-01,OFF-ST-10000464,69.52
RB-19465,CA-2017-152618,2017-03-14,TEC-MA-10003626,574.91
DW-13195,CA-2017-152849,2017-07-05,OFF-AR-10002833,4.368
AB-10015,CA-2017-152905,2017-02-18,OFF-ST-10000321,12.624
TC-20980,CA-2017-153087,2017-12-27,OFF-PA-10001243,23.92
Dl-13600,CA-2017-153150,2017-07-01,OFF-BI-10003355,19.92
DF-13135,CA-2017-153479,2017-10-04,OFF-LA-10004689,14.45
TC-21535,CA-2017-153619,2017-11-03,OFF-AR-10001868,6.72
FH-14275,CA-2017-153808,2017-04-06,OFF-AR-10001725,70.95
TH-21100,CA-2017-153850,2017-11-24,FUR-FU-10002960,35.168
KB-16585,CA-2017-153913,2017-12-16,FUR-CH-10000988,1013.83
LL-16840,CA-2017-153927,2017-08-12,OFF-BI-10000138,14.04
HF-14995,CA-2017-153969,2017-09-21,OFF-EN-10001539,15.56
BP-11290,CA-2017-153976,2017-10-03,FUR-CH-10002880,258.279
AH-10210,CA-2017-153983,2017-11-29,TEC-PH-10004586,575.92
ON-18715,CA-2017-154095,2017-12-02,FUR-FU-10003849,60.72
CC-12670,CA-2017-154158,2017-12-23,OFF-PA-10001295,45.528
DL-13315,CA-2017-154165,2017-02-17,OFF-AR-10003631,54.208
RA-19285,CA-2017-154186,2017-12-13,OFF-SU-10001574,2.92
EH-14005,CA-2017-154592,2017-12-07,OFF-PA-10000062,164.88
KN-16450,CA-2017-154599,2017-04-12,TEC-PH-10001557,1075.09
SA-20830,CA-2017-154627,2017-10-29,TEC-PH-10001363,2735.95
KL-16645,CA-2017-154641,2017-08-11,OFF-ST-10004459,375.34
TM-21010,CA-2017-154669,2017-08-08,OFF-ST-10000532,423.28
SC-20680,CA-2017-154781,2017-11-21,OFF-PA-10001609,6.58
RB-19645,CA-2017-154837,2017-08-23,OFF-BI-10001575,49.568
GM-14440,CA-2017-154893,2017-12-21,FUR-CH-10004287,1325.76
AA-10645,CA-2017-154963,2017-06-22,FUR-CH-10004698,170.058
SP-20650,CA-2017-155208,2017-04-16,OFF-AR-10003478,39.072
RP-19270,CA-2017-155264,2017-10-19,OFF-BI-10003196,2.992
AA-10480,CA-2017-155271,2017-05-04,FUR-FU-10001473,27.46
BG-11035,CA-2017-155390,2017-12-06,OFF-PA-10003641,42.208
RP-19390,CA-2017-155593,2017-11-03,OFF-SU-10002522,11.64
TS-21430,CA-2017-155796,2017-11-11,FUR-FU-10000409,23.968
AJ-10945,CA-2017-155852,2017-03-03,OFF-AR-10003560,19.456
KT-16480,CA-2017-155887,2017-05-12,FUR-TA-10002228,700.056
TM-21010,CA-2017-156006,2017-04-30,TEC-AC-10002550,47.79
AS-10090,CA-2017-156160,2017-09-22,FUR-FU-10001876,97.44
DH-13675,CA-2017-156244,2017-08-12,OFF-PA-10000295,31.104
RP-19390,CA-2017-156314,2017-12-24,FUR-FU-10003096,30.36
JF-15415,CA-2017-156342,2017-06-17,OFF-PA-10001725,62.016
ML-17395,CA-2017-156349,2017-05-26,FUR-BO-10000362,290.666
ES-14020,CA-2017-156433,2017-09-20,OFF-LA-10001569,9.96
JS-16030,CA-2017-156545,2017-02-27,OFF-AR-10003560,19.456
AB-10015,CA-2017-156587,2017-03-07,FUR-CH-10004477,48.712
MC-17845,CA-2017-156594,2017-12-20,OFF-BI-10004632,487.984
FA-14230,CA-2017-156601,2017-09-19,OFF-FA-10000624,7.16
VG-21790,CA-2017-156790,2017-08-08,FUR-BO-10000468,155.456
RW-19630,CA-2017-156993,2017-06-28,OFF-FA-10003495,6.08
BD-11605,CA-2017-157147,2017-01-13,OFF-ST-10000078,1325.85
RD-19720,CA-2017-157546,2017-07-20,OFF-BI-10002498,89.712
KN-16705,CA-2017-157609,2017-03-16,TEC-PH-10002415,471.92
DK-13225,CA-2017-157623,2017-03-14,OFF-PA-10001204,10.56
AH-10030,CA-2017-157644,2017-12-31,TEC-AC-10003614,34.77
JM-16195,CA-2017-157721,2017-09-02,OFF-AP-10001303,19.9
MC-17845,CA-2017-157784,2017-07-05,TEC-AC-10003911,479.97
AR-10405,CA-2017-157882,2017-10-03,FUR-TA-10001866,143.432
HA-14920,CA-2017-157924,2017-10-11,OFF-ST-10002352,31.92
HF-14995,CA-2017-158029,2017-05-26,FUR-CH-10000988,225.296
AA-10375,CA-2017-158064,2017-04-21,OFF-BI-10002976,16.52
SE-20110,CA-2017-158225,2017-09-22,OFF-ST-10000675,169.45
RM-19675,CA-2017-158274,2017-11-19,TEC-PH-10003273,503.96
AG-10525,CA-2017-158281,2017-09-02,TEC-MA-10002210,559.71
KA-16525,CA-2017-158337,2017-03-11,OFF-PA-10002137,108.92
RD-19900,CA-2017-158372,2017-11-10,TEC-PH-10002103,601.536
AZ-10750,CA-2017-158442,2017-03-17,OFF-AR-10003732,4.448
AG-10390,CA-2017-158470,2017-04-19,OFF-BI-10003638,58.05
VG-21790,CA-2017-158540,2017-11-24,FUR-FU-10001602,151.72
SB-20290,CA-2017-158771,2017-05-09,OFF-ST-10000107,83.25
JO-15145,CA-2017-159121,2017-07-26,TEC-AC-10002006,111.93
JC-15775,CA-2017-159184,2017-09-14,FUR-FU-10002878,142.4
SC-20725,CA-2017-159310,2017-11-07,FUR-CH-10002758,683.144
NS-18640,CA-2017-159338,2017-06-25,FUR-TA-10004147,447.84
MH-17785,CA-2017-159478,2017-09-30,FUR-FU-10000221,15.24
GT-14635,CA-2017-159520,2017-06-06,OFF-BI-10003982,149.544
SM-20005,CA-2017-159625,2017-11-23,OFF-EN-10002621,23.472
PO-18850,CA-2017-159681,2017-12-07,OFF-PA-10003641,105.52
AI-10855,CA-2017-159709,2017-05-10,OFF-EN-10001434,158.13
SG-20470,CA-2017-159800,2017-11-28,OFF-AP-10004859,43.68
LP-17080,CA-2017-159814,2017-06-24,FUR-FU-10001731,4.272
RB-19330,CA-2017-159835,2017-11-17,OFF-PA-10002137,12.448
JK-15640,CA-2017-159849,2017-09-19,OFF-FA-10000053,5.67
AH-10075,CA-2017-160066,2017-11-16,OFF-LA-10001045,5.22
JM-16195,CA-2017-160094,2017-04-30,OFF-AR-10004010,174.95
MH-17455,CA-2017-160157,2017-12-20,FUR-FU-10003773,190.848
TS-21205,CA-2017-160262,2017-06-09,OFF-AR-10002335,18.06
AH-10690,CA-2017-160276,2017-04-02,FUR-FU-10003192,177.68
KH-16330,CA-2017-160738,2017-05-05,OFF-ST-10003442,45.248
DM-13015,CA-2017-160766,2017-09-14,FUR-TA-10001039,464.292
LW-16825,CA-2017-160773,2017-07-01,TEC-PH-10004586,575.92
MK-17905,CA-2017-161032,2017-11-18,FUR-CH-10001482,392.94
RD-19720,CA-2017-161249,2017-08-09,OFF-FA-10004838,4.464
PV-18985,CA-2017-161508,2017-07-12,FUR-CH-10002126,512.358
CC-12220,CA-2017-161634,2017-11-14,OFF-PA-10002262,32.4
MP-17470,CA-2017-162089,2017-03-30,OFF-EN-10002230,335.72
AH-10585,CA-2017-162278,2017-10-26,FUR-FU-10000448,63.92
JL-15505,CA-2017-162362,2017-11-14,OFF-BI-10000756,12.72
AS-10630,CA-2017-162684,2017-08-01,OFF-FA-10000992,5.68
CS-12250,CA-2017-162775,2017-01-13,OFF-EN-10001990,11.36
Co-12640,CA-2017-162866,2017-12-27,FUR-FU-10001473,32.952
BP-11095,CA-2017-162992,2017-12-19,OFF-LA-10001934,14.62
BF-11080,CA-2017-163013,2017-11-28,OFF-AR-10001954,14.67
DK-12985,CA-2017-163034,2017-11-24,OFF-ST-10000046,646.2
KH-16690,CA-2017-163223,2017-03-21,TEC-PH-10000730,3499.93
KC-16255,CA-2017-163293,2017-09-08,TEC-AC-10004209,32.97
SM-20950,CA-2017-163412,2017-12-20,FUR-CH-10004875,192.186
TZ-21580,CA-2017-163419,2017-11-11,OFF-AR-10000034,3.392
TB-21190,CA-2017-163447,2017-12-27,FUR-CH-10004477,767.214
JK-15730,CA-2017-163468,2017-11-18,FUR-TA-10002533,292.1
LA-16780,CA-2017-163552,2017-07-11,OFF-PA-10000474,177.2
ST-20530,CA-2017-163559,2017-09-23,OFF-BI-10002026,139.44
TT-21220,CA-2017-163650,2017-09-23,OFF-AR-10002375,9.84
HG-15025,CA-2017-163748,2017-10-14,OFF-AP-10004052,3.16
RE-19450,CA-2017-163867,2017-06-03,OFF-LA-10001771,15.936
ST-20530,CA-2017-164182,2017-07-14,TEC-PH-10002070,13.494
PW-19240,CA-2017-164210,2017-11-18,FUR-TA-10000849,145.98
TT-21070,CA-2017-164224,2017-05-18,FUR-FU-10000308,149.232
SP-20860,CA-2017-164259,2017-12-28,OFF-AR-10003373,99.136
RD-19585,CA-2017-164315,2017-04-02,OFF-PA-10004248,15.84
NB-18580,CA-2017-164385,2017-09-26,OFF-AP-10002191,143.952
GK-14620,CA-2017-164469,2017-06-25,TEC-PH-10002115,263.96
LW-16825,CA-2017-164721,2017-11-25,OFF-AP-10000240,320.88
ML-17395,CA-2017-164742,2017-10-13,FUR-CH-10002880,245.98
BG-11740,CA-2017-164749,2017-03-23,OFF-LA-10004484,9.912
MC-17635,CA-2017-164861,2017-12-03,OFF-PA-10001972,25.92
SR-20740,CA-2017-164903,2017-02-20,OFF-PA-10003363,12.96
DM-13345,CA-2017-164910,2017-11-12,OFF-AR-10003651,7.872
NM-18445,CA-2017-164973,2017-11-04,FUR-CH-10002602,135.882
KD-16270,CA-2017-165309,2017-11-11,OFF-BI-10001359,896.99
BM-11650,CA-2017-165379,2017-07-09,OFF-PA-10003072,10.368
